Country or Area Code,Country or Area,Year,Flow,Trade (USD)
740,Suriname,2010,Export,2025566568
740,Suriname,2009,Import,1390097805
740,Suriname,2009,Export,1401838557
740,Suriname,2009,Re-Export,52023411
740,Suriname,2008,Import,1304331985
740,Suriname,2008,Export,1743411464
740,Suriname,2008,Re-Export,54388078
740,Suriname,2007,Import,1044268725
740,Suriname,2007,Export,1359057108
740,Suriname,2007,Re-Export,52449412
740,Suriname,2006,Import,1013148607
740,Suriname,2006,Export,1174596063
740,Suriname,2006,Re-Export,48841064
740,Suriname,2005,Import,1049926271
740,Suriname,2005,Export,997420810
740,Suriname,2005,Re-Export,68311189
740,Suriname,2004,Import,739765174
740,Suriname,2004,Export,807597602
740,Suriname,2004,Re-Export,44263560
740,Suriname,2004,Re-Import,216000
740,Suriname,2003,Import,703863751
740,Suriname,2003,Export,605873240
740,Suriname,2003,Re-Export,39569276
740,Suriname,2002,Import,501842865
740,Suriname,2002,Export,460203089
740,Suriname,2002,Re-Export,25301484
740,Suriname,2001,Import,456560895
740,Suriname,2001,Export,395746062
740,Suriname,2001,Re-Export,23026150
740,Suriname,2000,Import,526447788
740,Suriname,2000,Export,506975642
740,Suriname,2000,Re-Export,25854606
740,Suriname,1999,Import,505790016
740,Suriname,1999,Export,355840992
740,Suriname,1996,Import,455923520
740,Suriname,1996,Export,426713728
740,Suriname,1995,Import,582819008
740,Suriname,1995,Export,482677632
740,Suriname,1995,Re-Export,7248575
740,Suriname,1994,Import,542561088
740,Suriname,1994,Export,536760512
740,Suriname,1994,Re-Export,16309410
748,Swaziland,2007,Import,1270083232
748,Swaziland,2007,Export,1113277851
748,Swaziland,2007,Re-Export,26895826
748,Swaziland,2006,Import,1242438344
748,Swaziland,2006,Export,1462821740
748,Swaziland,2006,Re-Export,77282884
748,Swaziland,2005,Export,1277781806
748,Swaziland,2005,Re-Export,74250827
748,Swaziland,2005,Import,1656124486
748,Swaziland,2004,Import,1770276683
748,Swaziland,2004,Export,2138809378
748,Swaziland,2004,Re-Export,54089238
748,Swaziland,2003,Import,1457472194
748,Swaziland,2003,Export,1654597162
748,Swaziland,2003,Re-Export,26075430
748,Swaziland,2002,Import,1063661769
748,Swaziland,2002,Export,1086820422
748,Swaziland,2002,Re-Export,14148995
748,Swaziland,2001,Import,948817855
748,Swaziland,2001,Export,781588160
748,Swaziland,2001,Re-Export,8942792
748,Swaziland,2000,Import,1098613248
748,Swaziland,2000,Export,890750016
752,Sweden,2013,Import,1.59648E+11
752,Sweden,2013,Export,1.67597E+11
752,Sweden,2012,Import,1.64114E+11
752,Sweden,2012,Export,1.72756E+11
752,Sweden,2011,Import,1.76945E+11
752,Sweden,2011,Export,1.86898E+11
752,Sweden,2010,Import,1.48788E+11
752,Sweden,2010,Export,1.58411E+11
752,Sweden,2009,Import,1.19949E+11
752,Sweden,2009,Export,1.31116E+11
752,Sweden,2008,Import,1.68982E+11
752,Sweden,2008,Export,1.83881E+11
752,Sweden,2007,Import,1.52823E+11
752,Sweden,2007,Export,1.69061E+11
752,Sweden,2006,Import,1.27101E+11
752,Sweden,2006,Export,1.4737E+11
752,Sweden,2005,Import,1.11351E+11
752,Sweden,2005,Export,1.30264E+11
752,Sweden,2004,Import,1.00833E+11
752,Sweden,2004,Export,1.2331E+11
752,Sweden,2003,Import,84199455582
752,Sweden,2003,Export,1.02411E+11
752,Sweden,2002,Import,67120675767
752,Sweden,2002,Export,82983411602
752,Sweden,2001,Import,63536271623
752,Sweden,2001,Export,76303316484
752,Sweden,2000,Import,72766525029
752,Sweden,2000,Export,86937360869
752,Sweden,1999,Import,63989285556
752,Sweden,1999,Export,75660616644
752,Sweden,1998,Import,68606316544
752,Sweden,1998,Export,84991770624
752,Sweden,1997,Import,63168258048
752,Sweden,1997,Export,81477337088
752,Sweden,1996,Import,64431443968
752,Sweden,1996,Export,83408199680
752,Sweden,1995,Import,61646684160
752,Sweden,1995,Export,77436321792
752,Sweden,1994,Import,51762065408
752,Sweden,1994,Export,61077110784
752,Sweden,1993,Import,42634072064
752,Sweden,1993,Export,49677475840
752,Sweden,1992,Import,49849364480
752,Sweden,1992,Export,55771148288
757,Switzerland,2012,Import,1.97787E+11
757,Switzerland,2012,Export,2.25949E+11
757,Switzerland,2011,Import,2.0822E+11
757,Switzerland,2011,Export,2.34819E+11
757,Switzerland,2010,Import,1.76281E+11
757,Switzerland,2010,Export,1.95609E+11
757,Switzerland,2009,Import,1.55378E+11
757,Switzerland,2009,Export,1.72474E+11
757,Switzerland,2008,Import,1.83516E+11
757,Switzerland,2008,Export,2.00615E+11
757,Switzerland,2007,Import,1.6118E+11
757,Switzerland,2007,Export,1.72078E+11
757,Switzerland,2006,Import,1.414E+11
757,Switzerland,2006,Export,1.47856E+11
757,Switzerland,2005,Import,1.26574E+11
757,Switzerland,2005,Export,1.3093E+11
757,Switzerland,2004,Import,1.15969E+11
757,Switzerland,2004,Export,1.2301E+11
757,Switzerland,2003,Import,1.00352E+11
757,Switzerland,2003,Export,1.04972E+11
757,Switzerland,2002,Import,87326868122
757,Switzerland,2002,Export,91992366945
757,Switzerland,2001,Import,84101794019
757,Switzerland,2001,Export,82097697448
757,Switzerland,2000,Import,82486613103
757,Switzerland,2000,Export,80467162005
757,Switzerland,1999,Import,79857074176
757,Switzerland,1999,Export,80299720704
757,Switzerland,1998,Import,80094044160
757,Switzerland,1998,Export,78855643136
757,Switzerland,1997,Import,75900354560
757,Switzerland,1997,Export,76149940224
757,Switzerland,1996,Import,78272651264
757,Switzerland,1996,Export,79776972800
757,Switzerland,1995,Import,80152002560
757,Switzerland,1995,Export,81641111552
757,Switzerland,1994,Import,67997339648
757,Switzerland,1994,Export,70360023040
757,Switzerland,1993,Import,60828139520
757,Switzerland,1993,Export,63184556032
757,Switzerland,1992,Import,65743835136
757,Switzerland,1992,Export,65674944512
757,Switzerland,1991,Import,66502262784
757,Switzerland,1991,Export,61531725824
757,Switzerland,1990,Import,69691252736
757,Switzerland,1990,Export,63793807360
757,Switzerland,1989,Import,58206724096
757,Switzerland,1989,Export,51535642624
757,Switzerland,1988,Import,56371367936
757,Switzerland,1988,Export,50711339008
760,Syria,2010,Import,17561575593
760,Syria,2010,Export,11352923632
760,Syria,2009,Import,15442769571
760,Syria,2009,Export,9693796900
760,Syria,2008,Import,18104749275
760,Syria,2008,Export,14380037906
760,Syria,2007,Import,14655130254
760,Syria,2007,Export,11545710211
760,Syria,2006,Import,11488278728
760,Syria,2006,Export,10919370783
760,Syria,2005,Import,7897929801
760,Syria,2005,Export,6449881887
760,Syria,2004,Import,7048837024
760,Syria,2004,Export,5382567352
760,Syria,2003,Import,5110633984
760,Syria,2003,Export,5730663424
760,Syria,2002,Import,4487752559
760,Syria,2002,Export,6536362540
760,Syria,2001,Import,4553495678
760,Syria,2001,Export,5047966607
762,Tajikistan,2000,Import,643966000
762,Tajikistan,2000,Export,692346000
807,TFYR of Macedonia,2012,Import,6510921902
807,TFYR of Macedonia,2012,Export,4001857201
807,TFYR of Macedonia,2011,Import,7007250792
807,TFYR of Macedonia,2011,Export,4455374545
807,TFYR of Macedonia,2010,Import,5474484811
807,TFYR of Macedonia,2010,Export,3351429481
807,TFYR of Macedonia,2009,Import,5043114724
807,TFYR of Macedonia,2009,Export,2691528007
807,TFYR of Macedonia,2008,Import,6851673000
807,TFYR of Macedonia,2007,Import,5227575519
807,TFYR of Macedonia,2007,Export,3356247733
807,TFYR of Macedonia,2006,Import,3762715288
807,TFYR of Macedonia,2006,Export,2400714689
807,TFYR of Macedonia,2005,Import,3227998287
807,TFYR of Macedonia,2005,Export,2041265162
807,TFYR of Macedonia,2004,Import,2903435331
807,TFYR of Macedonia,2004,Export,1673487089
807,TFYR of Macedonia,2003,Import,2299920732
807,TFYR of Macedonia,2003,Export,1363251751
807,TFYR of Macedonia,2002,Import,1995155655
807,TFYR of Macedonia,2002,Export,1115526799
807,TFYR of Macedonia,2001,Import,1687599755
807,TFYR of Macedonia,2001,Export,1155068196
807,TFYR of Macedonia,2000,Import,2093872193
807,TFYR of Macedonia,2000,Export,1322617046
807,TFYR of Macedonia,1999,Import,1776133248
807,TFYR of Macedonia,1999,Export,1191261568
807,TFYR of Macedonia,1998,Import,1914646016
807,TFYR of Macedonia,1998,Export,1310675456
807,TFYR of Macedonia,1997,Import,1778488832
807,TFYR of Macedonia,1997,Export,1236803584
807,TFYR of Macedonia,1996,Import,1626900864
807,TFYR of Macedonia,1996,Export,1147436672
807,TFYR of Macedonia,1995,Import,1718889856
807,TFYR of Macedonia,1995,Export,1204036608
807,TFYR of Macedonia,1994,Import,1484081664
807,TFYR of Macedonia,1994,Export,1086334208
764,Thailand,2012,Import,2.47576E+11
764,Thailand,2012,Export,2.29545E+11
764,Thailand,2012,Re-Export,31515078
764,Thailand,2012,Re-Import,2283251795
764,Thailand,2011,Import,2.28483E+11
764,Thailand,2011,Export,2.28824E+11
764,Thailand,2011,Re-Export,4560232
764,Thailand,2011,Re-Import,2305770545
764,Thailand,2010,Import,1.82393E+11
764,Thailand,2010,Export,1.95312E+11
764,Thailand,2010,Re-Export,4169575
764,Thailand,2010,Re-Import,2280042393
764,Thailand,2009,Import,1.3377E+11
764,Thailand,2009,Export,1.52497E+11
764,Thailand,2009,Re-Export,4268570
764,Thailand,2009,Re-Import,2060848081
764,Thailand,2008,Import,1.78613E+11
764,Thailand,2008,Export,1.75908E+11
764,Thailand,2008,Re-Import,2168124570
764,Thailand,2007,Import,1.43761E+11
764,Thailand,2007,Export,1.53571E+11
764,Thailand,2007,Re-Import,1928304030
764,Thailand,2006,Import,1.28584E+11
764,Thailand,2006,Export,1.3058E+11
764,Thailand,2006,Re-Import,1453256950
764,Thailand,2005,Import,1.18164E+11
764,Thailand,2005,Export,1.1011E+11
764,Thailand,2005,Re-Import,1368554571
764,Thailand,2004,Import,94402609500
764,Thailand,2004,Export,96247901276
764,Thailand,2004,Re-Import,1086007588
764,Thailand,2003,Import,75824142238
764,Thailand,2003,Export,80323274404
764,Thailand,2003,Re-Import,1096112052
764,Thailand,2002,Import,64645215520
764,Thailand,2002,Export,68107865050
764,Thailand,2002,Re-Import,950559887
764,Thailand,2001,Import,61960580577
764,Thailand,2001,Export,64919225910
764,Thailand,2001,Re-Import,1017005254
764,Thailand,2000,Import,61921361218
764,Thailand,2000,Export,68818989570
764,Thailand,2000,Re-Import,738842902
764,Thailand,1999,Import,50309073337
764,Thailand,1999,Export,58423032127
764,Thailand,1998,Import,42370057556
764,Thailand,1998,Export,53583494946
764,Thailand,1997,Import,62461686829
764,Thailand,1997,Export,58282513306
764,Thailand,1997,Re-Export,196767019
764,Thailand,1996,Import,72316152492
764,Thailand,1996,Export,55678127622
764,Thailand,1995,Import,70780755968
764,Thailand,1995,Export,56439341056
764,Thailand,1995,Re-Export,94819336
764,Thailand,1994,Import,54437124076
764,Thailand,1994,Export,45235493081
764,Thailand,1994,Re-Export,83021908
764,Thailand,1993,Import,46239291015
764,Thailand,1993,Export,37166833502
764,Thailand,1993,Re-Export,69204585
764,Thailand,1992,Import,40686780211
764,Thailand,1992,Export,32474401190
764,Thailand,1992,Re-Export,5600725
764,Thailand,1991,Import,37588311863
764,Thailand,1991,Export,28420867530
764,Thailand,1991,Re-Export,91552769
764,Thailand,1990,Import,33371353753
764,Thailand,1990,Export,23068718713
764,Thailand,1990,Re-Export,64735210
764,Thailand,1989,Import,25762676678
764,Thailand,1989,Export,20058260419
764,Thailand,1989,Re-Export,43489498
764,Thailand,1988,Import,20283012525
626,Timor-Leste,2005,Import,101613157
626,Timor-Leste,2005,Export,43450997
626,Timor-Leste,2005,Re-Export,35357984
626,Timor-Leste,2004,Import,113488860
626,Timor-Leste,2004,Export,105654155
626,Timor-Leste,2004,Re-Export,98681931
768,Togo,2013,Import,2002178014
768,Togo,2013,Export,1002253138
768,Togo,2013,Re-Export,329311781
768,Togo,2013,Re-Import,1725923
768,Togo,2012,Import,1665135293
768,Togo,2012,Export,900406590
768,Togo,2012,Re-Export,223199888
768,Togo,2012,Re-Import,1680667
768,Togo,2011,Import,1207720127
768,Togo,2011,Export,865542769
768,Togo,2011,Re-Export,322943800
768,Togo,2010,Import,989460492
768,Togo,2010,Export,667221564
768,Togo,2010,Re-Export,227874359
768,Togo,2009,Import,983875804
768,Togo,2009,Export,734720327
768,Togo,2009,Re-Export,183600892
768,Togo,2008,Import,950902137
768,Togo,2008,Export,754541608
768,Togo,2008,Re-Export,306904026
768,Togo,2007,Import,787098470
768,Togo,2007,Export,280027793
768,Togo,2005,Import,592615810
768,Togo,2005,Export,359904145
768,Togo,2004,Import,557827349
768,Togo,2004,Export,389639467
768,Togo,2003,Import,568376618
768,Togo,2003,Export,494569945
768,Togo,2003,Re-Export,77478638
768,Togo,2002,Import,405330377
768,Togo,2002,Export,250598290
768,Togo,2001,Import,354964440
768,Togo,2001,Export,220245828
768,Togo,2000,Import,323927531
768,Togo,2000,Export,191988850
768,Togo,1999,Import,668242112
768,Togo,1999,Export,360342976
768,Togo,1999,Re-Export,115450360
768,Togo,1998,Import,686900672
768,Togo,1998,Export,393420480
768,Togo,1998,Re-Export,105185112
768,Togo,1997,Import,631696320
768,Togo,1997,Export,348150816
768,Togo,1997,Re-Export,109721432
768,Togo,1996,Import,667376960
768,Togo,1996,Export,409621280
768,Togo,1996,Re-Export,172797056
768,Togo,1995,Import,556332480
768,Togo,1995,Export,382754176
768,Togo,1995,Re-Export,173541568
768,Togo,1994,Import,221338112
768,Togo,1994,Export,161734576
776,Tonga,2012,Re-Export,1723206
776,Tonga,2012,Import,199169459
776,Tonga,2012,Export,15583106
776,Tonga,2011,Import,192928675
776,Tonga,2011,Export,14392039
776,Tonga,2010,Import,158777385
776,Tonga,2010,Export,8257026
776,Tonga,2010,Re-Export,3338
776,Tonga,2009,Import,144620894
776,Tonga,2009,Export,7798458
776,Tonga,2009,Re-Export,1255
776,Tonga,2009,Re-Import,150188
776,Tonga,2008,Import,165923361
776,Tonga,2008,Export,9291996
776,Tonga,2008,Re-Export,445198
776,Tonga,2008,Re-Import,84062
776,Tonga,2007,Import,142563265
776,Tonga,2007,Export,8048041
776,Tonga,2007,Re-Import,5
776,Tonga,2006,Import,116510145
776,Tonga,2006,Export,9581802
776,Tonga,2006,Re-Export,152790
776,Tonga,2006,Re-Import,14869
776,Tonga,2005,Import,120327971
776,Tonga,2005,Export,10071501
776,Tonga,2005,Re-Export,216560
776,Tonga,2005,Re-Import,2
776,Tonga,2004,Import,104749241
776,Tonga,2004,Export,15710546
776,Tonga,2004,Re-Export,185767
776,Tonga,2003,Import,93016270
776,Tonga,2003,Export,16384537
776,Tonga,2003,Re-Export,161349
776,Tonga,2002,Import,89002221
776,Tonga,2002,Export,13786675
776,Tonga,2002,Re-Export,16629
776,Tonga,2001,Import,72657478
776,Tonga,2001,Export,6762113
776,Tonga,2001,Re-Export,136596
776,Tonga,2000,Import,69463560
776,Tonga,2000,Export,8901497
776,Tonga,2000,Re-Export,194261
780,Trinidad and Tobago,2010,Import,6479599285
780,Trinidad and Tobago,2010,Export,10981679472
780,Trinidad and Tobago,2010,Re-Export,989850126
780,Trinidad and Tobago,2010,Re-Import,202306
780,Trinidad and Tobago,2009,Import,6955437321
780,Trinidad and Tobago,2009,Export,9125970627
780,Trinidad and Tobago,2009,Re-Export,370227460
780,Trinidad and Tobago,2009,Re-Import,497357
780,Trinidad and Tobago,2008,Import,9591397375
780,Trinidad and Tobago,2008,Export,18650425228
780,Trinidad and Tobago,2008,Re-Export,20549342
780,Trinidad and Tobago,2008,Re-Import,78077
780,Trinidad and Tobago,2007,Import,7662830444
780,Trinidad and Tobago,2007,Export,13396245457
780,Trinidad and Tobago,2007,Re-Export,21075170
780,Trinidad and Tobago,2006,Import,6477696077
780,Trinidad and Tobago,2006,Export,14018733574
780,Trinidad and Tobago,2005,Import,5693909496
780,Trinidad and Tobago,2005,Export,9611480341
780,Trinidad and Tobago,2004,Import,4869582116
780,Trinidad and Tobago,2004,Export,6517202314
780,Trinidad and Tobago,2003,Import,3942172350
780,Trinidad and Tobago,2003,Export,5241265465
780,Trinidad and Tobago,2003,Re-Export,123245012
780,Trinidad and Tobago,2002,Import,3661013344
780,Trinidad and Tobago,2002,Export,3853321705
780,Trinidad and Tobago,2001,Import,3932118784
780,Trinidad and Tobago,2001,Export,5113382400
780,Trinidad and Tobago,2000,Import,3308144896
780,Trinidad and Tobago,2000,Export,4273447168
780,Trinidad and Tobago,1999,Import,2743761466
780,Trinidad and Tobago,1999,Export,2805664263
780,Trinidad and Tobago,1998,Import,3011492608
780,Trinidad and Tobago,1998,Export,2263757312
780,Trinidad and Tobago,1997,Import,3059441408
780,Trinidad and Tobago,1997,Export,2569609984
780,Trinidad and Tobago,1997,Re-Export,117048336
780,Trinidad and Tobago,1996,Import,2204458752
780,Trinidad and Tobago,1996,Export,2569243648
780,Trinidad and Tobago,1996,Re-Export,112808368
780,Trinidad and Tobago,1995,Import,1723649536
780,Trinidad and Tobago,1995,Export,2466979328
780,Trinidad and Tobago,1994,Import,1133733120
780,Trinidad and Tobago,1994,Export,1954278016
780,Trinidad and Tobago,1993,Import,1462865920
780,Trinidad and Tobago,1993,Export,1662102528
780,Trinidad and Tobago,1992,Import,1376723072
780,Trinidad and Tobago,1992,Export,1865042048
780,Trinidad and Tobago,1992,Re-Export,30261388
780,Trinidad and Tobago,1991,Import,1674476416
780,Trinidad and Tobago,1991,Export,1983509504
780,Trinidad and Tobago,1991,Re-Export,23903620
788,Tunisia,2011,Import,23952125053
788,Tunisia,2011,Export,17846964540
788,Tunisia,2010,Import,22215362061
788,Tunisia,2010,Export,16426570438
